VC_PERSONAL_CARGO;MO_PERSONAL_REMUNERACIONES;MO_PERSONAL_HONORARIOS;MO_PERSONAL_INCENTIVO;MO_PERSONAL_GRATIFICACION;MO_PERSONAL_OTROS_BENEFICIOS;male;female;CARGO
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2986.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2992;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2992;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2992;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3100;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3050;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3020;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3020;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3022.8;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3033.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3040;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3040;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3100;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3112;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3112;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3112;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3112;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3165;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3165;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3165;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3165;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3172;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3192;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4385.7;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3247;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;5273.43;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4708.24;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3270;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3332;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3349.8;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;6700;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3925.29;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;5507.6;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3375;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3375;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3675;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3400;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3400;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3470;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3470;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3470;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3470;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4380.11;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3473.87;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3475;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3966.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3666.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3666.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3616.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3616.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;6626.09;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3530;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3550;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3691.07;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3691.07;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3585;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3597.93;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3597.93;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3600;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3600;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3650;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3673.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3815.06;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3692;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3700;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3721.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3721.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;5458.93;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4342.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3846.07;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3750;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3772;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3772;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3833.13;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;7700;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;7700;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;6288.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3866.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3866.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3866.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;8466.11;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3990;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;10133.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;7466.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;5600;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;5466.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4633.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4266.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4166.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4133.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
